
{'out_of_rail_time': 0.21299869863454346, 'out_of_rail_velocity': 49.52478948773236, 'max_velocity': 345.96117033003253, 'apogee_time': 21.005516224080644, 'apogee_altitude': 2796.0800801397613, 'apogee_x': 100.92581262002867, 'apogee_y': -79.13424657778647, 'impact_time': 208.92343026106275, 'impact_x': 671.9320928361755, 'impact_y': 326.1021948469074, 'impact_velocity': -4.214979910811646, 'initial_static_margin': 2.0105536223147533, 'out_of_rail_static_margin': 2.0514441079018693, 'out_of_rail_stability_margin': 2.0581349039942265, 'final_static_margin': 2.375838510017385, 'number_of_events': 2, 'execution_time': 8.296875, 'drogue_triggerTime': 21.01, 'drogue_inflated_time': 21.01, 'drogue_inflated_velocity': 4.667418933155742}
{'out_of_rail_time': 0.23127674337608456, 'out_of_rail_velocity': 45.57260204070232, 'max_velocity': 330.99816287483225, 'apogee_time': 20.702659363469603, 'apogee_altitude': 2701.479775924759, 'apogee_x': 255.20789321616658, 'apogee_y': -55.26026492984201, 'impact_time': 212.85661309516632, 'impact_x': 303.4353661523077, 'impact_y': 163.87634406781964, 'impact_velocity': -3.9652450388762426, 'initial_static_margin': 2.153479822671149, 'out_of_rail_static_margin': 2.190908670937306, 'out_of_rail_stability_margin': 2.1966804126831243, 'final_static_margin': 2.5151489984916036, 'number_of_events': 2, 'execution_time': 7.921875, 'drogue_triggerTime': 20.71, 'drogue_inflated_time': 20.71, 'drogue_inflated_velocity': 8.662856234440886}
{'out_of_rail_time': 0.19963544032179792, 'out_of_rail_velocity': 52.85500689681321, 'max_velocity': 352.03594745600486, 'apogee_time': 20.61285278903827, 'apogee_altitude': 2730.0727534361918, 'apogee_x': 41.918638366212555, 'apogee_y': -37.81904329911738, 'impact_time': 209.66140807779482, 'impact_x': 435.0151535730131, 'impact_y': 161.64451907046836, 'impact_velocity': -4.115552937908796, 'initial_static_margin': 2.050030602424672, 'out_of_rail_static_margin': 2.093930703061427, 'out_of_rail_stability_margin': 2.101455370271398, 'final_static_margin': 2.4191718881374062, 'number_of_events': 2, 'execution_time': 7.15625, 'drogue_triggerTime': 20.62, 'drogue_inflated_time': 20.62, 'drogue_inflated_velocity': 2.2497795561322755}
{'out_of_rail_time': 0.20452254041165113, 'out_of_rail_velocity': 51.58990160760446, 'max_velocity': 342.5350554484157, 'apogee_time': 19.835554436347085, 'apogee_altitude': 2555.1842705431122, 'apogee_x': 227.83080303266058, 'apogee_y': -12.503358923573845, 'impact_time': 214.36496361367097, 'impact_x': 510.4388896118652, 'impact_y': 89.65073089440531, 'impact_velocity': -3.9161307737423154, 'initial_static_margin': 2.0060554302418487, 'out_of_rail_static_margin': 2.0462506713961517, 'out_of_rail_stability_margin': 2.0537376769989693, 'final_static_margin': 2.3520644140033373, 'number_of_events': 2, 'execution_time': 9.15625, 'drogue_triggerTime': 19.84, 'drogue_inflated_time': 19.84, 'drogue_inflated_velocity': 8.159253234969297}

{'out_of_rail_time': 0.21462067480338343, 'out_of_rail_velocity': 49.1648673402466, 'max_velocity': 328.8639340522578, 'apogee_time': 19.463717588005846, 'apogee_altitude': 2453.639787062478, 'apogee_x': 138.79197000536197, 'apogee_y': -95.27807701202072, 'impact_time': 212.89257314036354, 'impact_x': 626.0526544069537, 'impact_y': 365.2255591854845, 'impact_velocity': -3.7701060723906727, 'initial_static_margin': 2.0694410337292926, 'out_of_rail_static_margin': 2.106507914456203, 'out_of_rail_stability_margin': 2.113871726667258, 'final_static_margin': 2.400773111779409, 'number_of_events': 2, 'execution_time': 7.859375, 'drogue_triggerTime': 19.47, 'drogue_inflated_time': 19.47, 'drogue_inflated_velocity': 6.093294858320018}
{'out_of_rail_time': 0.21758559971641073, 'out_of_rail_velocity': 48.46536701108737, 'max_velocity': 348.30925144231, 'apogee_time': 21.26941543870322, 'apogee_altitude': 2865.3315557861647, 'apogee_x': -72.04115429667755, 'apogee_y': -87.11840530497514, 'impact_time': 201.95269060358487, 'impact_x': 397.0200468435414, 'impact_y': 289.43344889152536, 'impact_velocity': -4.24591782200714, 'initial_static_margin': 2.0044564488983894, 'out_of_rail_static_margin': 2.0426886712254153, 'out_of_rail_stability_margin': 2.048552786143459, 'final_static_margin': 2.353269773570757, 'number_of_events': 2, 'execution_time': 9.125, 'drogue_triggerTime': 21.27, 'drogue_inflated_time': 21.27, 'drogue_inflated_velocity': 2.59117168650943}
{'out_of_rail_time': 0.22163468807145492, 'out_of_rail_velocity': 47.556811142235574, 'max_velocity': 329.9730405197799, 'apogee_time': 19.844069570931968, 'apogee_altitude': 2537.9390311660018, 'apogee_x': 13.220313676156522, 'apogee_y': -80.01026136633547, 'impact_time': 211.771570454789, 'impact_x': 298.79682152718493, 'impact_y': 312.1859326831473, 'impact_velocity': -3.7878176978854055, 'initial_static_margin': 2.101775333038384, 'out_of_rail_static_margin': 2.140556640250604, 'out_of_rail_stability_margin': 2.1469599054998643, 'final_static_margin': 2.4612081498861285, 'number_of_events': 2, 'execution_time': 7.71875, 'drogue_triggerTime': 19.85, 'drogue_inflated_time': 19.85, 'drogue_inflated_velocity': 2.1928655585951393}
{'out_of_rail_time': 0.2090327579692559, 'out_of_rail_velocity': 50.59604309911085, 'max_velocity': 346.5949809925695, 'apogee_time': 20.561009254871912, 'apogee_altitude': 2709.706842454421, 'apogee_x': 217.58780157574841, 'apogee_y': -57.892767943423785, 'impact_time': 202.04716977755294, 'impact_x': 426.5191127259525, 'impact_y': 247.63785338393484, 'impact_velocity': -4.129097500791846, 'initial_static_margin': 1.9618164552515525, 'out_of_rail_static_margin': 2.000861917946898, 'out_of_rail_stability_margin': 2.0076904887080107, 'final_static_margin': 2.3025778084662827, 'number_of_events': 2, 'execution_time': 8.484375, 'drogue_triggerTime': 20.57, 'drogue_inflated_time': 20.57, 'drogue_inflated_velocity': 7.65644541495483}
{'out_of_rail_time': 0.2284523031641511, 'out_of_rail_velocity': 46.12917675453345, 'max_velocity': 326.30745018403115, 'apogee_time': 20.253413384934884, 'apogee_altitude': 2602.150860491026, 'apogee_x': 69.91629230850121, 'apogee_y': -38.401331979733605, 'impact_time': 212.56872455000314, 'impact_x': 513.0053702543216, 'impact_y': 80.40991137149193, 'impact_velocity': -3.901094836860718, 'initial_static_margin': 2.1107981870374286, 'out_of_rail_static_margin': 2.1495261345459746, 'out_of_rail_stability_margin': 2.1558276223849426, 'final_static_margin': 2.478033480004497, 'number_of_events': 2, 'execution_time': 6.96875, 'drogue_triggerTime': 20.26, 'drogue_inflated_time': 20.26, 'drogue_inflated_velocity': 3.2796235073676026}

{'out_of_rail_time': 0.2030706247075813, 'out_of_rail_velocity': 51.93951882996929, 'max_velocity': 347.62626521586395, 'apogee_time': 20.273736389415028, 'apogee_altitude': 2655.886127124046, 'apogee_x': 8.290959890595134, 'apogee_y': -47.90652444944249, 'impact_time': 215.19333151502175, 'impact_x': 544.0739508564017, 'impact_y': 219.69056099338107, 'impact_velocity': -3.9599279012592405, 'initial_static_margin': 2.10793902187222, 'out_of_rail_static_margin': 2.1513550855551054, 'out_of_rail_stability_margin': 2.158572343514368, 'final_static_margin': 2.479710939434874, 'number_of_events': 2, 'execution_time': 8.265625, 'drogue_triggerTime': 20.28, 'drogue_inflated_time': 20.28, 'drogue_inflated_velocity': 1.6434648083852863}
{'out_of_rail_time': 0.22253412151182173, 'out_of_rail_velocity': 47.41256526886872, 'max_velocity': 338.6595038043473, 'apogee_time': 20.85869800373088, 'apogee_altitude': 2753.0238368020814, 'apogee_x': 117.73743047927535, 'apogee_y': 13.152312708438497, 'impact_time': 208.71057041761594, 'impact_x': 744.390803417944, 'impact_y': 35.5361901897041, 'impact_velocity': -4.09178810838778, 'initial_static_margin': 2.0605438517456616, 'out_of_rail_static_margin': 2.1009002089306392, 'out_of_rail_stability_margin': 2.107004577775986, 'final_static_margin': 2.4350429124863644, 'number_of_events': 2, 'execution_time': 8.390625, 'drogue_triggerTime': 20.86, 'drogue_inflated_time': 20.86, 'drogue_inflated_velocity': 4.955742440249693}
{'out_of_rail_time': 0.21743637213636557, 'out_of_rail_velocity': 48.501458823074884, 'max_velocity': 344.6004497131285, 'apogee_time': 21.166012145661067, 'apogee_altitude': 2826.0320762784, 'apogee_x': 133.13288028321688, 'apogee_y': -75.03525101247511, 'impact_time': 205.5063138394947, 'impact_x': 436.7691987500201, 'impact_y': 226.68616670389957, 'impact_velocity': -4.176235809645642, 'initial_static_margin': 2.1020516449313282, 'out_of_rail_static_margin': 2.1427562706524323, 'out_of_rail_stability_margin': 2.148983714181673, 'final_static_margin': 2.472217930347162, 'number_of_events': 2, 'execution_time': 9.65625, 'drogue_triggerTime': 21.17, 'drogue_inflated_time': 21.17, 'drogue_inflated_velocity': 5.210020215460366}
{'out_of_rail_time': 0.20755719240545376, 'out_of_rail_velocity': 50.883675691402985, 'max_velocity': 350.8853947605707, 'apogee_time': 21.1271899427797, 'apogee_altitude': 2832.5343805111365, 'apogee_x': 57.79861110651498, 'apogee_y': 3.157692977428461, 'impact_time': 207.51381491987664, 'impact_x': 527.4669281924324, 'impact_y': -9.042456645662337, 'impact_velocity': -4.193835837801707, 'initial_static_margin': 2.0995426960032826, 'out_of_rail_static_margin': 2.1440715326115023, 'out_of_rail_stability_margin': 2.1507483285957973, 'final_static_margin': 2.486129803387615, 'number_of_events': 2, 'execution_time': 9.578125, 'drogue_triggerTime': 21.13, 'drogue_inflated_time': 21.13, 'drogue_inflated_velocity': 2.6818737254537903}
{'out_of_rail_time': 0.2216709222831288, 'out_of_rail_velocity': 47.62463339784673, 'max_velocity': 321.8978294937155, 'apogee_time': 19.344258698673077, 'apogee_altitude': 2417.056082681439, 'apogee_x': 55.14078739961401, 'apogee_y': -83.7904080957096, 'impact_time': 212.3371148933022, 'impact_x': 407.82928603666335, 'impact_y': 334.74782391197385, 'impact_velocity': -3.6969537441569815, 'initial_static_margin': 2.088021520457916, 'out_of_rail_static_margin': 2.127080872113588, 'out_of_rail_stability_margin': 2.13424852434938, 'final_static_margin': 2.4487570421026543, 'number_of_events': 2, 'execution_time': 6.4375, 'drogue_triggerTime': 19.35, 'drogue_inflated_time': 19.35, 'drogue_inflated_velocity': 3.2844512536340758}

{'out_of_rail_time': 0.2001833321985843, 'out_of_rail_velocity': 52.84023610769644, 'max_velocity': 353.4056430623375, 'apogee_time': 20.96706766793224, 'apogee_altitude': 2802.4463751428852, 'apogee_x': -0.7617953744584404, 'apogee_y': -23.924516258299928, 'impact_time': 204.17322657062508, 'impact_x': 492.6277319323695, 'impact_y': 112.74718188923207, 'impact_velocity': -4.233246933871344, 'initial_static_margin': 2.049252382833307, 'out_of_rail_static_margin': 2.091990429530564, 'out_of_rail_stability_margin': 2.099436788717994, 'final_static_margin': 2.4059570676384237, 'number_of_events': 2, 'execution_time': 7.0625, 'drogue_triggerTime': 20.97, 'drogue_inflated_time': 20.97, 'drogue_inflated_velocity': 0.9946031494439789}
{'out_of_rail_time': 0.22702622318228136, 'out_of_rail_velocity': 46.45042387285348, 'max_velocity': 340.4976628971835, 'apogee_time': 21.36677166841541, 'apogee_altitude': 2860.997279440811, 'apogee_x': 119.99285816679226, 'apogee_y': -72.62064140040034, 'impact_time': 204.57199279063946, 'impact_x': 514.7829389380006, 'impact_y': 234.5314029224923, 'impact_velocity': -4.295096456049969, 'initial_static_margin': 1.963831740348053, 'out_of_rail_static_margin': 2.0010464095467353, 'out_of_rail_stability_margin': 2.006823436661911, 'final_static_margin': 2.315702720172709, 'number_of_events': 2, 'execution_time': 7.96875, 'drogue_triggerTime': 21.37, 'drogue_inflated_time': 21.37, 'drogue_inflated_velocity': 4.899115737615367}
{'out_of_rail_time': 0.2010596433740235, 'out_of_rail_velocity': 52.51709632870147, 'max_velocity': 356.7389602098196, 'apogee_time': 21.177288134510423, 'apogee_altitude': 2860.240423304064, 'apogee_x': 60.98437939094569, 'apogee_y': -64.35103417635383, 'impact_time': 209.16680808668264, 'impact_x': 774.6973002497, 'impact_y': 246.81092267289637, 'impact_velocity': -4.178302148871477, 'initial_static_margin': 2.163697890993291, 'out_of_rail_static_margin': 2.2069013315849157, 'out_of_rail_stability_margin': 2.2136813851640333, 'final_static_margin': 2.5284329540205857, 'number_of_events': 2, 'execution_time': 8.171875, 'drogue_triggerTime': 21.18, 'drogue_inflated_time': 21.18, 'drogue_inflated_velocity': 3.544186416470466}
{'out_of_rail_time': 0.20850453267636093, 'out_of_rail_velocity': 50.59932340761119, 'max_velocity': 347.9988378382985, 'apogee_time': 20.825541307566894, 'apogee_altitude': 2767.6118175269826, 'apogee_x': -48.250403268416896, 'apogee_y': -21.66546337885046, 'impact_time': 210.4223411204335, 'impact_x': 175.58463152637492, 'impact_y': 85.28364189141342, 'impact_velocity': -4.122854849570694, 'initial_static_margin': 2.088171502168433, 'out_of_rail_static_margin': 2.128627211942115, 'out_of_rail_stability_margin': 2.135395606331903, 'final_static_margin': 2.441208582558139, 'number_of_events': 2, 'execution_time': 7.390625, 'drogue_triggerTime': 20.830000000000002, 'drogue_inflated_time': 20.830000000000002, 'drogue_inflated_velocity': 1.3129066852358688}
{'out_of_rail_time': 0.22930355048593618, 'out_of_rail_velocity': 45.96709754341094, 'max_velocity': 328.4026753998786, 'apogee_time': 20.47866247550405, 'apogee_altitude': 2646.797970801353, 'apogee_x': 189.02292736495838, 'apogee_y': -36.26708968969854, 'impact_time': 216.30302059250252, 'impact_x': 781.2972330788649, 'impact_y': 115.30558416968783, 'impact_velocity': -3.948280854818607, 'initial_static_margin': 2.1208889062780214, 'out_of_rail_static_margin': 2.16064884089807, 'out_of_rail_stability_margin': 2.1667470090240277, 'final_static_margin': 2.4983948489599794, 'number_of_events': 2, 'execution_time': 9.125, 'drogue_triggerTime': 20.48, 'drogue_inflated_time': 20.48, 'drogue_inflated_velocity': 7.332125136190334}

{'out_of_rail_time': 0.21549327035744092, 'out_of_rail_velocity': 48.90302916888977, 'max_velocity': 340.5798766534637, 'apogee_time': 20.611086124536243, 'apogee_altitude': 2698.7539993954365, 'apogee_x': 247.65468332565825, 'apogee_y': -79.61154851245371, 'impact_time': 208.9631816209497, 'impact_x': 331.66041209723807, 'impact_y': 353.5823487281564, 'impact_velocity': -4.056000025272556, 'initial_static_margin': 2.0753273111725226, 'out_of_rail_static_margin': 2.115905103730747, 'out_of_rail_stability_margin': 2.122574185941349, 'final_static_margin': 2.44195263759072, 'number_of_events': 2, 'execution_time': 7.828125, 'drogue_triggerTime': 20.62, 'drogue_inflated_time': 20.62, 'drogue_inflated_velocity': 8.60764522962647}
{'out_of_rail_time': 0.24666863289396362, 'out_of_rail_velocity': 42.76818982875101, 'max_velocity': 326.2354905471631, 'apogee_time': 21.150284876851014, 'apogee_altitude': 2781.2117803771794, 'apogee_x': 137.61246446763423, 'apogee_y': -71.85102086696917, 'impact_time': 208.4879399684234, 'impact_x': 500.97787585637246, 'impact_y': 188.91793669628206, 'impact_velocity': -4.150775090240624, 'initial_static_margin': 1.939903686702197, 'out_of_rail_static_margin': 1.9775718924102468, 'out_of_rail_stability_margin': 1.9826138361510575, 'final_static_margin': 2.323402003705397, 'number_of_events': 2, 'execution_time': 7.4375, 'drogue_triggerTime': 21.16, 'drogue_inflated_time': 21.16, 'drogue_inflated_velocity': 5.425043791146516}
{'out_of_rail_time': 0.21743101382086388, 'out_of_rail_velocity': 48.52194376095969, 'max_velocity': 342.8098297463005, 'apogee_time': 21.18778883286839, 'apogee_altitude': 2823.327767030078, 'apogee_x': 91.96472684788199, 'apogee_y': -35.20143165069111, 'impact_time': 206.92374375431558, 'impact_x': 325.7055308071975, 'impact_y': 130.97737791531424, 'impact_velocity': -4.173663250847453, 'initial_static_margin': 2.1642529071975662, 'out_of_rail_static_margin': 2.2030331987306706, 'out_of_rail_stability_margin': 2.2095665529896653, 'final_static_margin': 2.5162246990890815, 'number_of_events': 2, 'execution_time': 8.4375, 'drogue_triggerTime': 21.19, 'drogue_inflated_time': 21.19, 'drogue_inflated_velocity': 3.504124999141797}
{'out_of_rail_time': 0.2507561844580696, 'out_of_rail_velocity': 42.01982996529736, 'max_velocity': 322.88974312271733, 'apogee_time': 21.404134376014845, 'apogee_altitude': 2822.382942261121, 'apogee_x': 6.658683049397077, 'apogee_y': -152.16854445108615, 'impact_time': 209.8233440663251, 'impact_x': 784.8798958270412, 'impact_y': 315.4548489438077, 'impact_velocity': -4.122491983798955, 'initial_static_margin': 2.121647350176694, 'out_of_rail_static_margin': 2.1546694281412577, 'out_of_rail_stability_margin': 2.1597395287837284, 'final_static_margin': 2.464322665434123, 'number_of_events': 2, 'execution_time': 9.90625, 'drogue_triggerTime': 21.41, 'drogue_inflated_time': 21.41, 'drogue_inflated_velocity': 4.431971496661985}
{'out_of_rail_time': 0.24315747632425824, 'out_of_rail_velocity': 43.37102048533339, 'max_velocity': 335.12038356699037, 'apogee_time': 21.895680692438827, 'apogee_altitude': 2949.830023656015, 'apogee_x': 199.33051233351063, 'apogee_y': -129.0479566394492, 'impact_time': 124.34407386188165, 'impact_x': 423.88538441552123, 'impact_y': 48.50054672112705, 'impact_velocity': -30.04906008774154, 'initial_static_margin': 2.166286557382089, 'out_of_rail_static_margin': 2.2044639221311315, 'out_of_rail_stability_margin': 2.209227833858907, 'final_static_margin': 2.55017151836, 'number_of_events': 2, 'execution_time': 7.9375, 'drogue_triggerTime': 21.900000000000002, 'drogue_inflated_time': 21.900000000000002, 'drogue_inflated_velocity': 7.8396078067634285}

{'out_of_rail_time': 0.19570672763938451, 'out_of_rail_velocity': 54.001698279341774, 'max_velocity': 355.05772163542576, 'apogee_time': 20.597243560419148, 'apogee_altitude': 2730.4564186476496, 'apogee_x': 154.81775077487285, 'apogee_y': -71.54530803252268, 'impact_time': 208.85840625694772, 'impact_x': 497.4506875719984, 'impact_y': 380.8005866739097, 'impact_velocity': -4.145616943179386, 'initial_static_margin': 2.0037533006769697, 'out_of_rail_static_margin': 2.0499966779519396, 'out_of_rail_stability_margin': 2.057627100327318, 'final_static_margin': 2.383915663583534, 'number_of_events': 2, 'execution_time': 8.90625, 'drogue_triggerTime': 20.6, 'drogue_inflated_time': 20.6, 'drogue_inflated_velocity': 5.907682689159789}
{'out_of_rail_time': 0.2120296236952506, 'out_of_rail_velocity': 49.82149254844112, 'max_velocity': 341.35377121727305, 'apogee_time': 20.26129212907613, 'apogee_altitude': 2642.4711866632824, 'apogee_x': 13.514659231250201, 'apogee_y': -33.660983693818906, 'impact_time': 209.92468160183466, 'impact_x': 150.36714314339193, 'impact_y': 138.61983217396676, 'impact_velocity': -4.0224770378967385, 'initial_static_margin': 1.9702868948330945, 'out_of_rail_static_margin': 2.010847364380445, 'out_of_rail_stability_margin': 2.017838016263159, 'final_static_margin': 2.33253950402492, 'number_of_events': 2, 'execution_time': 8.640625, 'drogue_triggerTime': 20.27, 'drogue_inflated_time': 20.27, 'drogue_inflated_velocity': 1.0732718840171989}
{'out_of_rail_time': 0.22544691062309744, 'out_of_rail_velocity': 46.841523128643146, 'max_velocity': 327.7858668309536, 'apogee_time': 19.849643057153134, 'apogee_altitude': 2530.182371525546, 'apogee_x': 56.39738352268196, 'apogee_y': -125.27462041549795, 'impact_time': 213.49045165029153, 'impact_x': 189.66966739134287, 'impact_y': 493.2019012110536, 'impact_velocity': -3.832179682058799, 'initial_static_margin': 1.9998685110255794, 'out_of_rail_static_margin': 2.0394557733248173, 'out_of_rail_stability_margin': 2.045673460909699, 'final_static_margin': 2.3699121881438168, 'number_of_events': 2, 'execution_time': 8.078125, 'drogue_triggerTime': 19.85, 'drogue_inflated_time': 19.85, 'drogue_inflated_velocity': 3.7843627901008436}
{'out_of_rail_time': 0.18513570304365595, 'out_of_rail_velocity': 56.96794504857453, 'max_velocity': 357.79421671837684, 'apogee_time': 20.13420017417633, 'apogee_altitude': 2641.609468415126, 'apogee_x': 11.142412168976131, 'apogee_y': -74.56859571163983, 'impact_time': 207.77210123762055, 'impact_x': 273.8433025575155, 'impact_y': 397.52414787352546, 'impact_velocity': -4.033055869150376, 'initial_static_margin': 2.0610388871610144, 'out_of_rail_static_margin': 2.1051891854000533, 'out_of_rail_stability_margin': 2.113909936117213, 'final_static_margin': 2.405237531218301, 'number_of_events': 2, 'execution_time': 8.140625, 'drogue_triggerTime': 20.14, 'drogue_inflated_time': 20.14, 'drogue_inflated_velocity': 1.8471400849550679}
{'out_of_rail_time': 0.21985666650684896, 'out_of_rail_velocity': 47.9287423417336, 'max_velocity': 334.21230277026064, 'apogee_time': 20.182992179841012, 'apogee_altitude': 2609.314887288115, 'apogee_x': 51.64235198638794, 'apogee_y': -35.476079643515604, 'impact_time': 207.65020877123493, 'impact_x': 532.6843221656183, 'impact_y': 159.515838438294, 'impact_velocity': -3.93580406359385, 'initial_static_margin': 2.0251708942306332, 'out_of_rail_static_margin': 2.0663325151490306, 'out_of_rail_stability_margin': 2.0727190727749614, 'final_static_margin': 2.4022618040477703, 'number_of_events': 2, 'execution_time': 6.984375, 'drogue_triggerTime': 20.19, 'drogue_inflated_time': 20.19, 'drogue_inflated_velocity': 2.7071820033673832}

{'out_of_rail_time': 0.21584158984368415, 'out_of_rail_velocity': 48.84499340661479, 'max_velocity': 336.72448586666405, 'apogee_time': 20.017839431790655, 'apogee_altitude': 2581.415158451255, 'apogee_x': 233.81315435511635, 'apogee_y': -34.820998988222456, 'impact_time': 216.8893739587033, 'impact_x': 567.7508357431126, 'impact_y': 140.99287453492198, 'impact_velocity': -3.8109516008636954, 'initial_static_margin': 2.161851097753011, 'out_of_rail_static_margin': 2.2020921059112353, 'out_of_rail_stability_margin': 2.2084173252155495, 'final_static_margin': 2.524408837620529, 'number_of_events': 2, 'execution_time': 7.015625, 'drogue_triggerTime': 20.02, 'drogue_inflated_time': 20.02, 'drogue_inflated_velocity': 8.436857527714212}
{'out_of_rail_time': 0.23044186188239618, 'out_of_rail_velocity': 45.77992764705959, 'max_velocity': 333.35523460970995, 'apogee_time': 21.200739285544124, 'apogee_altitude': 2798.629721571356, 'apogee_x': 143.48329885327462, 'apogee_y': -160.9300407394928, 'impact_time': 204.16226421804404, 'impact_x': 606.7663946942931, 'impact_y': 398.06851467921854, 'impact_velocity': -4.158103817324264, 'initial_static_margin': 2.137252574123478, 'out_of_rail_static_margin': 2.173942370644859, 'out_of_rail_stability_margin': 2.180103769764378, 'final_static_margin': 2.4896521861108853, 'number_of_events': 2, 'execution_time': 7.984375, 'drogue_triggerTime': 21.21, 'drogue_inflated_time': 21.21, 'drogue_inflated_velocity': 6.997847448152249}
{'out_of_rail_time': 0.22623569362891885, 'out_of_rail_velocity': 46.623065716108734, 'max_velocity': 326.05180005810683, 'apogee_time': 19.853285159399622, 'apogee_altitude': 2528.504000582761, 'apogee_x': 120.47325624730713, 'apogee_y': -72.26387158855698, 'impact_time': 209.3829231500075, 'impact_x': 721.8764321144363, 'impact_y': 320.6523126039307, 'impact_velocity': -3.798517179154573, 'initial_static_margin': 2.0743270594879974, 'out_of_rail_static_margin': 2.112559960770815, 'out_of_rail_stability_margin': 2.1189293314514663, 'final_static_margin': 2.4346084801086727, 'number_of_events': 2, 'execution_time': 9.1875, 'drogue_triggerTime': 19.86, 'drogue_inflated_time': 19.86, 'drogue_inflated_velocity': 5.39392956251892}
{'out_of_rail_time': 0.20328028030878886, 'out_of_rail_velocity': 51.88529059640155, 'max_velocity': 353.18616378954954, 'apogee_time': 21.13329599951587, 'apogee_altitude': 2835.1055255960077, 'apogee_x': 167.8893309398892, 'apogee_y': -95.01834860145469, 'impact_time': 204.42706185695374, 'impact_x': 741.2501519861723, 'impact_y': 393.40662580541374, 'impact_velocity': -4.220494951664242, 'initial_static_margin': 2.1172246428795423, 'out_of_rail_static_margin': 2.1589408884952475, 'out_of_rail_stability_margin': 2.165969317114115, 'final_static_margin': 2.4725308325671262, 'number_of_events': 2, 'execution_time': 7.953125, 'drogue_triggerTime': 21.14, 'drogue_inflated_time': 21.14, 'drogue_inflated_velocity': 6.833559468328516}
{'out_of_rail_time': 0.22460448635795952, 'out_of_rail_velocity': 46.921742816608344, 'max_velocity': 346.50954440942826, 'apogee_time': 21.80950249329962, 'apogee_altitude': 2965.8801299476368, 'apogee_x': -62.993546027707275, 'apogee_y': -102.71944060827266, 'impact_time': 208.361877834895, 'impact_x': 526.1613342293459, 'impact_y': 282.87731945638893, 'impact_velocity': -4.293216057304903, 'initial_static_margin': 2.138537707630776, 'out_of_rail_static_margin': 2.1772631101640223, 'out_of_rail_stability_margin': 2.182650794815221, 'final_static_margin': 2.500347027921033, 'number_of_events': 2, 'execution_time': 7.65625, 'drogue_triggerTime': 21.81, 'drogue_inflated_time': 21.81, 'drogue_inflated_velocity': 2.8401799078565495}

{'out_of_rail_time': 0.20295145590075053, 'out_of_rail_velocity': 51.9833099518393, 'max_velocity': 353.53460247290224, 'apogee_time': 21.17782306713463, 'apogee_altitude': 2846.2174425078833, 'apogee_x': 17.917644255519445, 'apogee_y': -68.51059427671294, 'impact_time': 202.97852931114016, 'impact_x': 601.2370729676609, 'impact_y': 301.24147794352064, 'impact_velocity': -4.226828886768465, 'initial_static_margin': 2.1306385964222403, 'out_of_rail_static_margin': 2.172537373612175, 'out_of_rail_stability_margin': 2.1797376208217423, 'final_static_margin': 2.4881992282845533, 'number_of_events': 2, 'execution_time': 7.546875, 'drogue_triggerTime': 21.18, 'drogue_inflated_time': 21.18, 'drogue_inflated_velocity': 2.247591820588541}
{'out_of_rail_time': 0.22501642914758616, 'out_of_rail_velocity': 46.83919786792883, 'max_velocity': 348.8305007272827, 'apogee_time': 22.177586667474745, 'apogee_altitude': 3045.4713709618322, 'apogee_x': 47.1711617925428, 'apogee_y': -160.3336113529074, 'impact_time': 201.72657244868378, 'impact_x': 424.7352782865389, 'impact_y': 423.49676501794863, 'impact_velocity': -4.416158551063932, 'initial_static_margin': 2.120419660910481, 'out_of_rail_static_margin': 2.1595534703033876, 'out_of_rail_stability_margin': 2.1649506866060992, 'final_static_margin': 2.487754095929783, 'number_of_events': 2, 'execution_time': 8.59375, 'drogue_triggerTime': 22.18, 'drogue_inflated_time': 22.18, 'drogue_inflated_velocity': 4.622633531647592}
{'out_of_rail_time': 0.22685967126372122, 'out_of_rail_velocity': 46.497638641161124, 'max_velocity': 333.00684331343336, 'apogee_time': 20.53766876031762, 'apogee_altitude': 2678.654989088044, 'apogee_x': 72.81330401642327, 'apogee_y': -36.80630485089426, 'impact_time': 208.71961428717356, 'impact_x': 183.40832597277767, 'impact_y': 131.62154754822623, 'impact_velocity': -3.9754927854706166, 'initial_static_margin': 2.072698304971851, 'out_of_rail_static_margin': 2.11212524000406, 'out_of_rail_stability_margin': 2.118074809534059, 'final_static_margin': 2.4453798982501858, 'number_of_events': 2, 'execution_time': 8.75, 'drogue_triggerTime': 20.54, 'drogue_inflated_time': 20.54, 'drogue_inflated_velocity': 2.750795805841035}
{'out_of_rail_time': 0.18478609079572, 'out_of_rail_velocity': 57.11985298864443, 'max_velocity': 369.953586273051, 'apogee_time': 21.45640197540487, 'apogee_altitude': 2951.3333650826203, 'apogee_x': 34.161702234677136, 'apogee_y': -26.105958695207526, 'impact_time': 206.95965982688853, 'impact_x': 125.12106005887576, 'impact_y': 106.09322823240612, 'impact_velocity': -4.244233090006586, 'initial_static_margin': 2.2352078019468897, 'out_of_rail_static_margin': 2.2821504603289298, 'out_of_rail_stability_margin': 2.2894742869973848, 'final_static_margin': 2.600979640114588, 'number_of_events': 2, 'execution_time': 10.09375, 'drogue_triggerTime': 21.46, 'drogue_inflated_time': 21.46, 'drogue_inflated_velocity': 1.3944557906481378}
